,Date,Year,Month,Day,DayOfYear
2992,2004-02-04,2004,2,4,35
2993,2004-02-05,2004,2,5,36
2994,2004-02-06,2004,2,6,37
2995,2004-02-07,2004,2,7,38
2996,2004-02-08,2004,2,8,39
2997,2004-02-09,2004,2,9,40
2998,2004-02-10,2004,2,10,41
2999,2004-02-11,2004,2,11,42
3000,2004-02-12,2004,2,12,43
3001,2004-02-13,2004,2,13,44
3002,2004-02-14,2004,2,14,45
3003,2004-02-15,2004,2,15,46
3004,2004-02-16,2004,2,16,47
3005,2004-02-17,2004,2,17,48
3006,2004-02-18,2004,2,18,49
3007,2004-02-19,2004,2,19,50
3008,2004-02-20,2004,2,20,51
3009,2004-02-21,2004,2,21,52
3010,2004-02-22,2004,2,22,53
3011,2004-02-23,2004,2,23,54
3012,2004-02-24,2004,2,24,55
3013,2004-02-25,2004,2,25,56
3014,2004-02-26,2004,2,26,57
3015,2004-02-27,2004,2,27,58
3016,2004-02-28,2004,2,28,59
3017,2004-02-29,2004,2,29,60
3018,2004-03-01,2004,3,1,61
3019,2004-03-02,2004,3,2,62
3020,2004-03-03,2004,3,3,63
3021,2004-03-04,2004,3,4,64
3022,2004-03-05,2004,3,5,65
3023,2004-03-06,2004,3,6,66
3024,2004-03-07,2004,3,7,67
3025,2004-03-08,2004,3,8,68
3026,2004-03-09,2004,3,9,69
3027,2004-03-10,2004,3,10,70
3028,2004-03-11,2004,3,11,71
3029,2004-03-12,2004,3,12,72
3030,2004-03-13,2004,3,13,73
3031,2004-03-14,2004,3,14,74
3032,2004-03-15,2004,3,15,75
3033,2004-03-16,2004,3,16,76
3034,2004-03-17,2004,3,17,77
3035,2004-03-18,2004,3,18,78
3036,2004-03-19,2004,3,19,79
3037,2004-03-20,2004,3,20,80
3038,2004-03-21,2004,3,21,81
3039,2004-03-22,2004,3,22,82
3040,2004-03-23,2004,3,23,83
3041,2004-03-24,2004,3,24,84
3042,2004-03-25,2004,3,25,85
3043,2004-03-26,2004,3,26,86
3044,2004-03-27,2004,3,27,87
3045,2004-03-28,2004,3,28,88
3046,2004-03-29,2004,3,29,89
3047,2004-03-30,2004,3,30,90
3048,2004-03-31,2004,3,31,91
3049,2004-04-01,2004,4,1,92
3050,2004-04-02,2004,4,2,93
3051,2004-04-03,2004,4,3,94
3052,2004-04-04,2004,4,4,95
3053,2004-04-05,2004,4,5,96
3054,2004-04-06,2004,4,6,97
3055,2004-04-07,2004,4,7,98
3056,2004-04-08,2004,4,8,99
3057,2004-04-09,2004,4,9,100
3058,2004-04-10,2004,4,10,101
3059,2004-04-11,2004,4,11,102
3060,2004-04-12,2004,4,12,103
3061,2004-04-13,2004,4,13,104
3062,2004-04-14,2004,4,14,105
3063,2004-04-15,2004,4,15,106
3064,2004-04-16,2004,4,16,107
3065,2004-04-17,2004,4,17,108
3066,2004-04-18,2004,4,18,109
3067,2004-04-19,2004,4,19,110
3068,2004-04-21,2004,4,21,112
3069,2004-04-22,2004,4,22,113
3070,2004-04-23,2004,4,23,114
3071,2004-04-24,2004,4,24,115
3072,2004-04-25,2004,4,25,116
3073,2004-04-26,2004,4,26,117
3074,2004-04-27,2004,4,27,118
3075,2004-04-28,2004,4,28,119
3076,2004-04-29,2004,4,29,120
3077,2004-04-30,2004,4,30,121
3078,2004-05-01,2004,5,1,122
3079,2004-05-02,2004,5,2,123
3080,2004-05-03,2004,5,3,124
3081,2004-05-04,2004,5,4,125
3082,2004-05-05,2004,5,5,126
3083,2004-05-06,2004,5,6,127
3084,2004-05-07,2004,5,7,128
3085,2004-05-08,2004,5,8,129
3086,2004-05-09,2004,5,9,130
3087,2004-05-10,2004,5,10,131
3088,2004-05-11,2004,5,11,132
3089,2004-05-12,2004,5,12,133
3090,2004-05-13,2004,5,13,134
3091,2004-05-14,2004,5,14,135
3092,2004-05-15,2004,5,15,136
3093,2004-05-16,2004,5,16,137
3094,2004-05-17,2004,5,17,138
3095,2004-05-18,2004,5,18,139
3096,2004-05-19,2004,5,19,140
3097,2004-05-20,2004,5,20,141
3098,2004-05-21,2004,5,21,142
3099,2004-05-22,2004,5,22,143
3100,2004-05-23,2004,5,23,144
3101,2004-05-24,2004,5,24,145
3102,2004-05-25,2004,5,25,146
3103,2004-05-26,2004,5,26,147
3104,2004-05-27,2004,5,27,148
3105,2004-05-28,2004,5,28,149
3106,2004-05-29,2004,5,29,150
3107,2004-05-30,2004,5,30,151
3108,2004-05-31,2004,5,31,152
3109,2004-06-01,2004,6,1,153
3110,2004-06-02,2004,6,2,154
3111,2004-06-03,2004,6,3,155
3112,2004-06-04,2004,6,4,156
3113,2004-06-06,2004,6,6,158
3114,2004-06-07,2004,6,7,159
3115,2004-06-08,2004,6,8,160
3116,2004-06-09,2004,6,9,161
3117,2004-06-10,2004,6,10,162
3118,2004-06-11,2004,6,11,163
3119,2004-06-12,2004,6,12,164
3120,2004-06-13,2004,6,13,165
3121,2004-06-14,2004,6,14,166
3122,2004-06-15,2004,6,15,167
3123,2004-06-17,2004,6,17,169
3124,2004-06-18,2004,6,18,170
3125,2004-06-19,2004,6,19,171
3126,2004-06-20,2004,6,20,172
3127,2004-06-21,2004,6,21,173
3128,2004-06-22,2004,6,22,174
3129,2004-06-23,2004,6,23,175
3130,2004-06-24,2004,6,24,176
3131,2004-06-25,2004,6,25,177
3132,2004-06-26,2004,6,26,178
3133,2004-06-27,2004,6,27,179
3134,2004-06-28,2004,6,28,180
3135,2004-06-29,2004,6,29,181
3136,2004-07-01,2004,7,1,183
3137,2004-07-02,2004,7,2,184
3138,2004-07-03,2004,7,3,185
3139,2004-07-04,2004,7,4,186
3140,2004-07-05,2004,7,5,187
3141,2004-07-06,2004,7,6,188
3142,2004-07-07,2004,7,7,189
3143,2004-07-08,2004,7,8,190
3144,2004-07-09,2004,7,9,191
3145,2004-07-10,2004,7,10,192
3146,2004-07-11,2004,7,11,193
3147,2004-07-12,2004,7,12,194
3148,2004-07-13,2004,7,13,195
3149,2004-07-14,2004,7,14,196
3150,2004-07-15,2004,7,15,197
3151,2004-07-16,2004,7,16,198
3152,2004-07-17,2004,7,17,199
3153,2004-07-18,2004,7,18,200
3154,2004-07-19,2004,7,19,201
3155,2004-07-20,2004,7,20,202
3156,2004-07-21,2004,7,21,203
3157,2004-07-22,2004,7,22,204
3158,2004-07-23,2004,7,23,205
3159,2004-07-24,2004,7,24,206
3160,2004-07-25,2004,7,25,207
3161,2004-07-26,2004,7,26,208
3162,2004-07-27,2004,7,27,209
3163,2004-07-28,2004,7,28,210
3164,2004-07-29,2004,7,29,211
3165,2004-07-30,2004,7,30,212
3166,2004-07-31,2004,7,31,213
3167,2004-08-01,2004,8,1,214
3168,2004-08-02,2004,8,2,215
3169,2004-08-03,2004,8,3,216
3170,2004-08-04,2004,8,4,217
3171,2004-08-05,2004,8,5,218
3172,2004-08-06,2004,8,6,219
3173,2004-08-07,2004,8,7,220
3174,2004-08-08,2004,8,8,221
3175,2004-08-09,2004,8,9,222
3176,2004-08-10,2004,8,10,223
3177,2004-08-11,2004,8,11,224
3178,2004-08-12,2004,8,12,225
3179,2004-08-13,2004,8,13,226
3180,2004-08-14,2004,8,14,227
3181,2004-08-15,2004,8,15,228
3182,2004-08-16,2004,8,16,229
3183,2004-08-17,2004,8,17,230
3184,2004-08-18,2004,8,18,231
3185,2004-08-19,2004,8,19,232
3186,2004-08-20,2004,8,20,233
3187,2004-08-21,2004,8,21,234
3188,2004-08-22,2004,8,22,235
3189,2004-08-24,2004,8,24,237
3190,2004-08-25,2004,8,25,238
3191,2004-08-29,2004,8,29,242
3192,2004-08-30,2004,8,30,243
3193,2004-08-31,2004,8,31,244
3194,2004-09-01,2004,9,1,245
3195,2004-09-02,2004,9,2,246
3196,2004-09-03,2004,9,3,247
3197,2004-09-04,2004,9,4,248
3198,2004-09-05,2004,9,5,249
3199,2004-09-06,2004,9,6,250
3200,2004-09-07,2004,9,7,251
3201,2004-09-08,2004,9,8,252
3202,2004-09-09,2004,9,9,253
3203,2004-09-10,2004,9,10,254
3204,2004-09-11,2004,9,11,255
3205,2004-09-12,2004,9,12,256
3206,2004-09-13,2004,9,13,257
3207,2004-09-14,2004,9,14,258
3208,2004-09-15,2004,9,15,259
3209,2004-09-16,2004,9,16,260
3210,2004-09-17,2004,9,17,261
3211,2004-09-19,2004,9,19,263
3212,2004-09-20,2004,9,20,264
3213,2004-09-22,2004,9,22,266
3214,2004-09-23,2004,9,23,267
3215,2004-09-26,2004,9,26,270
3216,2004-09-28,2004,9,28,272
3217,2004-09-29,2004,9,29,273
3218,2004-09-30,2004,9,30,274
3219,2004-10-02,2004,10,2,276
3220,2004-10-03,2004,10,3,277
3221,2004-10-04,2004,10,4,278
3222,2004-10-05,2004,10,5,279
3223,2004-10-06,2004,10,6,280
3224,2004-10-07,2004,10,7,281
3225,2004-10-11,2004,10,11,285
3226,2004-10-12,2004,10,12,286
3227,2004-10-15,2004,10,15,289
3228,2004-10-16,2004,10,16,290
3229,2004-10-17,2004,10,17,291
3230,2004-10-19,2004,10,19,293
3231,2004-10-20,2004,10,20,294
3232,2004-10-21,2004,10,21,295
3233,2004-10-22,2004,10,22,296
3234,2004-10-25,2004,10,25,299
3235,2004-10-26,2004,10,26,300
3236,2004-10-29,2004,10,29,303
3237,2004-10-30,2004,10,30,304
3238,2004-10-31,2004,10,31,305
3239,2004-11-01,2004,11,1,306
3240,2004-11-02,2004,11,2,307
3241,2004-11-03,2004,11,3,308
3242,2004-11-04,2004,11,4,309
3243,2004-11-05,2004,11,5,310
3244,2004-11-06,2004,11,6,311
3245,2004-11-07,2004,11,7,312
3246,2004-11-08,2004,11,8,313
3247,2004-11-09,2004,11,9,314
3248,2004-11-10,2004,11,10,315
3249,2004-11-11,2004,11,11,316
3250,2004-11-12,2004,11,12,317
3251,2004-11-13,2004,11,13,318
3252,2004-11-14,2004,11,14,319
3253,2004-11-15,2004,11,15,320
3254,2004-11-16,2004,11,16,321
3255,2004-11-17,2004,11,17,322
3256,2004-11-18,2004,11,18,323
3257,2004-11-19,2004,11,19,324
3258,2004-11-20,2004,11,20,325
3259,2004-11-21,2004,11,21,326
3260,2004-11-22,2004,11,22,327
3261,2004-11-23,2004,11,23,328
3262,2004-11-24,2004,11,24,329
3263,2004-11-25,2004,11,25,330
3264,2004-11-26,2004,11,26,331
3265,2004-11-27,2004,11,27,332
3266,2004-11-28,2004,11,28,333
3267,2004-11-30,2004,11,30,335
3268,2004-12-01,2004,12,1,336
3269,2004-12-02,2004,12,2,337
3270,2004-12-03,2004,12,3,338
3271,2004-12-04,2004,12,4,339
3272,2004-12-05,2004,12,5,340
3273,2004-12-06,2004,12,6,341
3274,2004-12-07,2004,12,7,342
3275,2004-12-09,2004,12,9,344
3276,2004-12-10,2004,12,10,345
3277,2004-12-11,2004,12,11,346
3278,2004-12-12,2004,12,12,347
3279,2004-12-13,2004,12,13,348
3280,2004-12-14,2004,12,14,349
3281,2004-12-15,2004,12,15,350
3282,2004-12-16,2004,12,16,351
3283,2004-12-17,2004,12,17,352
3284,2004-12-18,2004,12,18,353
3285,2004-12-19,2004,12,19,354
3286,2004-12-20,2004,12,20,355
3287,2004-12-21,2004,12,21,356
3288,2004-12-22,2004,12,22,357
3289,2004-12-23,2004,12,23,358
3290,2004-12-24,2004,12,24,359
3291,2004-12-25,2004,12,25,360
3292,2004-12-26,2004,12,26,361
3293,2004-12-28,2004,12,28,363
3294,2004-12-29,2004,12,29,364
3295,2004-12-30,2004,12,30,365
3296,2004-12-31,2004,12,31,366
3297,2005-01-01,2005,1,1,1
3298,2005-01-02,2005,1,2,2
3299,2005-01-03,2005,1,3,3
3300,2005-01-04,2005,1,4,4
3301,2005-01-06,2005,1,6,6
3302,2005-01-07,2005,1,7,7
3303,2005-01-08,2005,1,8,8
3304,2005-01-09,2005,1,9,9
3305,2005-01-10,2005,1,10,10
3306,2005-01-20,2005,1,20,20
3307,2005-01-21,2005,1,21,21
3308,2005-01-22,2005,1,22,22
3309,2005-01-23,2005,1,23,23
3310,2005-01-24,2005,1,24,24
3311,2005-01-25,2005,1,25,25
3312,2005-01-26,2005,1,26,26
3313,2005-01-27,2005,1,27,27
3314,2005-01-28,2005,1,28,28
3315,2005-01-29,2005,1,29,29
3316,2005-01-30,2005,1,30,30
3317,2005-01-31,2005,1,31,31
3318,2005-02-01,2005,2,1,32
3319,2005-02-02,2005,2,2,33
3320,2005-02-03,2005,2,3,34
3321,2005-02-04,2005,2,4,35
3322,2005-02-05,2005,2,5,36
3323,2005-02-07,2005,2,7,38
3324,2005-02-09,2005,2,9,40
3325,2005-02-10,2005,2,10,41
3326,2005-02-11,2005,2,11,42
3327,2005-02-12,2005,2,12,43
3328,2005-02-13,2005,2,13,44
3329,2005-02-14,2005,2,14,45
3330,2005-02-15,2005,2,15,46
3331,2005-02-16,2005,2,16,47
3332,2005-02-18,2005,2,18,49
3333,2005-02-19,2005,2,19,50
3334,2005-02-21,2005,2,21,52
3335,2005-02-22,2005,2,22,53
3336,2005-02-23,2005,2,23,54
3337,2005-02-24,2005,2,24,55
3338,2005-02-25,2005,2,25,56
3339,2005-02-26,2005,2,26,57
3340,2005-02-27,2005,2,27,58
3341,2005-02-28,2005,2,28,59
3342,2005-03-02,2005,3,2,61
3343,2005-03-03,2005,3,3,62
3344,2005-03-04,2005,3,4,63
3345,2005-03-05,2005,3,5,64
3346,2005-03-06,2005,3,6,65
3347,2005-03-07,2005,3,7,66
3348,2005-03-08,2005,3,8,67
3349,2005-03-09,2005,3,9,68
3350,2005-03-10,2005,3,10,69
3351,2005-03-11,2005,3,11,70
3352,2005-03-12,2005,3,12,71
3353,2005-03-13,2005,3,13,72
3354,2005-03-14,2005,3,14,73
3355,2005-03-15,2005,3,15,74
3356,2005-03-16,2005,3,16,75
3357,2005-03-17,2005,3,17,76
3358,2005-03-18,2005,3,18,77
3359,2005-03-19,2005,3,19,78
3360,2005-03-20,2005,3,20,79
3361,2005-03-21,2005,3,21,80
3362,2005-03-22,2005,3,22,81
3363,2005-03-23,2005,3,23,82
3364,2005-03-24,2005,3,24,83
3365,2005-03-27,2005,3,27,86
3366,2005-03-28,2005,3,28,87
3367,2005-03-29,2005,3,29,88
3368,2005-03-30,2005,3,30,89
3369,2005-03-31,2005,3,31,90
3370,2005-04-01,2005,4,1,91
3371,2005-04-02,2005,4,2,92
3372,2005-04-03,2005,4,3,93
3373,2005-04-04,2005,4,4,94
3374,2005-04-05,2005,4,5,95
3375,2005-04-06,2005,4,6,96
3376,2005-04-07,2005,4,7,97
3377,2005-04-08,2005,4,8,98
3378,2005-04-09,2005,4,9,99
3379,2005-04-10,2005,4,10,100
3380,2005-04-11,2005,4,11,101
3381,2005-04-12,2005,4,12,102
3382,2005-04-13,2005,4,13,103
3383,2005-04-15,2005,4,15,105
3384,2005-04-16,2005,4,16,106
3385,2005-04-17,2005,4,17,107
3386,2005-04-18,2005,4,18,108
3387,2005-04-20,2005,4,20,110
3388,2005-04-22,2005,4,22,112
3389,2005-04-23,2005,4,23,113
3390,2005-04-24,2005,4,24,114
3391,2005-04-25,2005,4,25,115
3392,2005-04-27,2005,4,27,117
3393,2005-04-28,2005,4,28,118
3394,2005-04-29,2005,4,29,119
3395,2005-04-30,2005,4,30,120
3396,2005-05-01,2005,5,1,121
3397,2005-05-04,2005,5,4,124
3398,2005-05-05,2005,5,5,125
3399,2005-05-06,2005,5,6,126
3400,2005-05-07,2005,5,7,127
3401,2005-05-08,2005,5,8,128
3402,2005-05-09,2005,5,9,129
3403,2005-05-10,2005,5,10,130
3404,2005-05-11,2005,5,11,131
3405,2005-05-12,2005,5,12,132
3406,2005-05-13,2005,5,13,133
3407,2005-05-14,2005,5,14,134
3408,2005-05-15,2005,5,15,135
3409,2005-05-16,2005,5,16,136
3410,2005-05-17,2005,5,17,137
3411,2005-05-18,2005,5,18,138
3412,2005-05-19,2005,5,19,139
3413,2005-05-20,2005,5,20,140
3414,2005-05-21,2005,5,21,141
3415,2005-05-22,2005,5,22,142
3416,2005-05-23,2005,5,23,143
3417,2005-05-24,2005,5,24,144
3418,2005-05-25,2005,5,25,145
3419,2005-05-26,2005,5,26,146
3420,2005-05-27,2005,5,27,147
3421,2005-05-28,2005,5,28,148
3422,2005-05-29,2005,5,29,149
3423,2005-05-30,2005,5,30,150
3424,2005-05-31,2005,5,31,151
3425,2005-06-02,2005,6,2,153
3426,2005-06-03,2005,6,3,154
3427,2005-06-04,2005,6,4,155
3428,2005-06-05,2005,6,5,156
3429,2005-06-06,2005,6,6,157
3430,2005-06-07,2005,6,7,158
3431,2005-06-08,2005,6,8,159
3432,2005-06-09,2005,6,9,160
3433,2005-06-10,2005,6,10,161
3434,2005-06-11,2005,6,11,162
3435,2005-06-13,2005,6,13,164
3436,2005-06-14,2005,6,14,165
3437,2005-06-16,2005,6,16,167
3438,2005-06-17,2005,6,17,168
3439,2005-06-18,2005,6,18,169
3440,2005-06-19,2005,6,19,170
3441,2005-06-22,2005,6,22,173
3442,2005-06-24,2005,6,24,175
3443,2005-06-25,2005,6,25,176
3444,2005-06-26,2005,6,26,177
3445,2005-06-27,2005,6,27,178
3446,2005-06-28,2005,6,28,179
3447,2005-06-29,2005,6,29,180
3448,2005-06-30,2005,6,30,181
3449,2005-07-01,2005,7,1,182
3450,2005-07-02,2005,7,2,183
3451,2005-07-03,2005,7,3,184
3452,2005-07-04,2005,7,4,185
3453,2005-07-05,2005,7,5,186
3454,2005-07-06,2005,7,6,187
3455,2005-07-07,2005,7,7,188
3456,2005-07-08,2005,7,8,189
3457,2005-07-09,2005,7,9,190
3458,2005-07-10,2005,7,10,191
3459,2005-07-11,2005,7,11,192
3460,2005-07-12,2005,7,12,193
3461,2005-07-13,2005,7,13,194
3462,2005-07-14,2005,7,14,195
3463,2005-07-15,2005,7,15,196
3464,2005-07-16,2005,7,16,197
3465,2005-07-17,2005,7,17,198
3466,2005-07-18,2005,7,18,199
3467,2005-07-19,2005,7,19,200
3468,2005-07-20,2005,7,20,201
3469,2005-07-21,2005,7,21,202
3470,2005-07-22,2005,7,22,203
3471,2005-07-23,2005,7,23,204
3472,2005-07-25,2005,7,25,206
3473,2005-07-26,2005,7,26,207
3474,2005-07-27,2005,7,27,208
3475,2005-07-28,2005,7,28,209
3476,2005-07-29,2005,7,29,210
3477,2005-07-30,2005,7,30,211
3478,2005-07-31,2005,7,31,212
3479,2005-08-01,2005,8,1,213
3480,2005-08-02,2005,8,2,214
3481,2005-08-03,2005,8,3,215
3482,2005-08-04,2005,8,4,216
3483,2005-08-08,2005,8,8,220
3484,2005-08-09,2005,8,9,221
3485,2005-08-10,2005,8,10,222
3486,2005-08-11,2005,8,11,223
3487,2005-08-12,2005,8,12,224
3488,2005-08-13,2005,8,13,225
3489,2005-08-14,2005,8,14,226
3490,2005-08-15,2005,8,15,227
3491,2005-08-16,2005,8,16,228
3492,2005-08-17,2005,8,17,229
3493,2005-08-18,2005,8,18,230
3494,2005-08-19,2005,8,19,231
3495,2005-08-20,2005,8,20,232
3496,2005-08-21,2005,8,21,233
3497,2005-08-22,2005,8,22,234
3498,2005-08-23,2005,8,23,235
3499,2005-08-24,2005,8,24,236
3500,2005-08-25,2005,8,25,237
3501,2005-08-26,2005,8,26,238
3502,2005-08-27,2005,8,27,239
3503,2005-08-28,2005,8,28,240
3504,2005-08-29,2005,8,29,241
3505,2005-08-30,2005,8,30,242
3506,2005-08-31,2005,8,31,243
3507,2005-09-01,2005,9,1,244
3508,2005-09-02,2005,9,2,245
3509,2005-09-03,2005,9,3,246
3510,2005-09-04,2005,9,4,247
3511,2005-09-05,2005,9,5,248
3512,2005-09-06,2005,9,6,249
3513,2005-09-07,2005,9,7,250
3514,2005-09-08,2005,9,8,251
3515,2005-09-09,2005,9,9,252
3516,2005-09-10,2005,9,10,253
3517,2005-09-11,2005,9,11,254
3518,2005-09-12,2005,9,12,255
3519,2005-09-13,2005,9,13,256
3520,2005-09-14,2005,9,14,257
3521,2005-09-15,2005,9,15,258
3522,2005-09-16,2005,9,16,259
3523,2005-09-17,2005,9,17,260
3524,2005-09-18,2005,9,18,261
3525,2005-09-19,2005,9,19,262
3526,2005-09-20,2005,9,20,263
3527,2005-09-21,2005,9,21,264
3528,2005-09-22,2005,9,22,265
3529,2005-09-23,2005,9,23,266
3530,2005-09-24,2005,9,24,267
3531,2005-09-25,2005,9,25,268
3532,2005-09-26,2005,9,26,269
3533,2005-09-27,2005,9,27,270
3534,2005-09-28,2005,9,28,271
3535,2005-09-29,2005,9,29,272
3536,2005-09-30,2005,9,30,273
3537,2005-10-02,2005,10,2,275
3538,2005-10-03,2005,10,3,276
3539,2005-10-07,2005,10,7,280
3540,2005-10-08,2005,10,8,281
3541,2005-10-09,2005,10,9,282
3542,2005-10-10,2005,10,10,283
3543,2005-10-11,2005,10,11,284
3544,2005-10-12,2005,10,12,285
3545,2005-10-13,2005,10,13,286
3546,2005-10-14,2005,10,14,287
3547,2005-10-15,2005,10,15,288
3548,2005-10-16,2005,10,16,289
3549,2005-10-17,2005,10,17,290
3550,2005-10-18,2005,10,18,291
3551,2005-10-19,2005,10,19,292
3552,2005-10-20,2005,10,20,293
3553,2005-10-21,2005,10,21,294
3554,2005-10-22,2005,10,22,295
3555,2005-10-23,2005,10,23,296
3556,2005-10-24,2005,10,24,297
3557,2005-10-25,2005,10,25,298
3558,2005-10-26,2005,10,26,299
3559,2005-10-27,2005,10,27,300
3560,2005-10-28,2005,10,28,301
3561,2005-11-01,2005,11,1,305
3562,2005-11-02,2005,11,2,306
3563,2005-11-03,2005,11,3,307
3564,2005-11-04,2005,11,4,308
3565,2005-11-05,2005,11,5,309
3566,2005-11-06,2005,11,6,310
3567,2005-11-07,2005,11,7,311
3568,2005-11-08,2005,11,8,312
3569,2005-11-09,2005,11,9,313
3570,2005-11-10,2005,11,10,314
3571,2005-11-11,2005,11,11,315
3572,2005-11-12,2005,11,12,316
3573,2005-11-13,2005,11,13,317
3574,2005-11-14,2005,11,14,318
3575,2005-11-15,2005,11,15,319
3576,2005-11-16,2005,11,16,320
3577,2005-11-17,2005,11,17,321
3578,2005-11-18,2005,11,18,322
3579,2005-11-19,2005,11,19,323
3580,2005-11-20,2005,11,20,324
3581,2005-11-21,2005,11,21,325
3582,2005-11-22,2005,11,22,326
3583,2005-11-23,2005,11,23,327
3584,2005-11-24,2005,11,24,328
3585,2005-11-25,2005,11,25,329
3586,2005-11-26,2005,11,26,330
3587,2005-11-27,2005,11,27,331
3588,2005-11-28,2005,11,28,332
3589,2005-11-29,2005,11,29,333
3590,2005-11-30,2005,11,30,334
3591,2005-12-01,2005,12,1,335
3592,2005-12-02,2005,12,2,336
3593,2005-12-03,2005,12,3,337
3594,2005-12-04,2005,12,4,338
3595,2005-12-05,2005,12,5,339
3596,2005-12-06,2005,12,6,340
3597,2005-12-07,2005,12,7,341
3598,2005-12-08,2005,12,8,342
3599,2005-12-09,2005,12,9,343
3600,2005-12-16,2005,12,16,350
3601,2005-12-17,2005,12,17,351
3602,2005-12-18,2005,12,18,352
3603,2005-12-19,2005,12,19,353
3604,2005-12-20,2005,12,20,354
3605,2005-12-21,2005,12,21,355
3606,2005-12-22,2005,12,22,356
3607,2005-12-23,2005,12,23,357
3608,2005-12-24,2005,12,24,358
3609,2005-12-25,2005,12,25,359
3610,2005-12-26,2005,12,26,360
3611,2005-12-27,2005,12,27,361
3612,2005-12-28,2005,12,28,362
3613,2005-12-29,2005,12,29,363
3614,2005-12-30,2005,12,30,364
3615,2005-12-31,2005,12,31,365
3616,2006-01-02,2006,1,2,2
3617,2006-01-03,2006,1,3,3
3618,2006-01-04,2006,1,4,4
3619,2006-01-05,2006,1,5,5
3620,2006-01-06,2006,1,6,6
3621,2006-01-07,2006,1,7,7
3622,2006-01-08,2006,1,8,8
3623,2006-01-09,2006,1,9,9
3624,2006-01-10,2006,1,10,10
3625,2006-01-11,2006,1,11,11
3626,2006-01-12,2006,1,12,12
3627,2006-01-13,2006,1,13,13
3628,2006-01-14,2006,1,14,14
3629,2006-01-15,2006,1,15,15
3630,2006-01-16,2006,1,16,16
3631,2006-01-17,2006,1,17,17
3632,2006-01-18,2006,1,18,18
3633,2006-01-19,2006,1,19,19
3634,2006-01-20,2006,1,20,20
3635,2006-01-21,2006,1,21,21
3636,2006-01-22,2006,1,22,22
3637,2006-01-23,2006,1,23,23
3638,2006-01-24,2006,1,24,24
3639,2006-01-25,2006,1,25,25
3640,2006-01-26,2006,1,26,26
3641,2006-01-27,2006,1,27,27
3642,2006-01-28,2006,1,28,28
3643,2006-01-29,2006,1,29,29
3644,2006-01-30,2006,1,30,30
3645,2006-01-31,2006,1,31,31
3646,2006-02-01,2006,2,1,32
3647,2006-02-02,2006,2,2,33
3648,2006-02-03,2006,2,3,34
3649,2006-02-04,2006,2,4,35
3650,2006-02-05,2006,2,5,36
3651,2006-02-06,2006,2,6,37
3652,2006-02-07,2006,2,7,38
3653,2006-02-08,2006,2,8,39
3654,2006-02-09,2006,2,9,40
3655,2006-02-10,2006,2,10,41
3656,2006-02-12,2006,2,12,43
3657,2006-02-13,2006,2,13,44
3658,2006-02-14,2006,2,14,45
3659,2006-02-15,2006,2,15,46
3660,2006-02-16,2006,2,16,47
3661,2006-02-17,2006,2,17,48
3662,2006-02-18,2006,2,18,49
3663,2006-02-19,2006,2,19,50
3664,2006-02-20,2006,2,20,51
3665,2006-02-21,2006,2,21,52
3666,2006-02-22,2006,2,22,53
3667,2006-02-23,2006,2,23,54
3668,2006-02-24,2006,2,24,55
3669,2006-02-25,2006,2,25,56
3670,2006-02-26,2006,2,26,57
3671,2006-02-28,2006,2,28,59
3672,2006-03-01,2006,3,1,60
3673,2006-03-02,2006,3,2,61
3674,2006-03-03,2006,3,3,62
3675,2006-03-06,2006,3,6,65
3676,2006-03-07,2006,3,7,66
3677,2006-03-08,2006,3,8,67
3678,2006-03-09,2006,3,9,68
3679,2006-03-10,2006,3,10,69
3680,2006-03-11,2006,3,11,70
3681,2006-03-12,2006,3,12,71
3682,2006-03-13,2006,3,13,72
3683,2006-03-14,2006,3,14,73
3684,2006-03-15,2006,3,15,74
3685,2006-03-16,2006,3,16,75
3686,2006-03-17,2006,3,17,76
3687,2006-03-18,2006,3,18,77
3688,2006-03-19,2006,3,19,78
3689,2006-03-20,2006,3,20,79
3690,2006-03-21,2006,3,21,80
3691,2006-03-22,2006,3,22,81
3692,2006-03-23,2006,3,23,82
3693,2006-03-24,2006,3,24,83
3694,2006-03-25,2006,3,25,84
3695,2006-03-27,2006,3,27,86
3696,2006-03-28,2006,3,28,87
3697,2006-03-29,2006,3,29,88
3698,2006-03-30,2006,3,30,89
3699,2006-03-31,2006,3,31,90
3700,2006-04-01,2006,4,1,91
3701,2006-04-02,2006,4,2,92
3702,2006-04-03,2006,4,3,93
3703,2006-04-04,2006,4,4,94
3704,2006-04-05,2006,4,5,95
3705,2006-04-06,2006,4,6,96
3706,2006-04-07,2006,4,7,97
3707,2006-04-08,2006,4,8,98
3708,2006-04-09,2006,4,9,99
3709,2006-04-10,2006,4,10,100
3710,2006-04-11,2006,4,11,101
3711,2006-04-13,2006,4,13,103
3712,2006-04-14,2006,4,14,104
3713,2006-04-15,2006,4,15,105
3714,2006-04-16,2006,4,16,106
3715,2006-04-17,2006,4,17,107
3716,2006-04-18,2006,4,18,108
3717,2006-04-19,2006,4,19,109
3718,2006-04-20,2006,4,20,110
3719,2006-04-21,2006,4,21,111
3720,2006-04-22,2006,4,22,112
3721,2006-04-23,2006,4,23,113
3722,2006-04-24,2006,4,24,114
3723,2006-04-25,2006,4,25,115
3724,2006-04-26,2006,4,26,116
3725,2006-04-27,2006,4,27,117
3726,2006-04-28,2006,4,28,118
