,Date,Year,Month,Day,Temp,Israel,Jordan,South Africa,The Netherlands,DayOfYear
413,1996-02-18,1996,2,18,23.5,0,0,1,0,49
414,1996-02-19,1996,2,19,19.111111111111114,0,0,1,0,50
415,1996-02-20,1996,2,20,19.55555555555556,0,0,1,0,51
416,1996-02-21,1996,2,21,18.33333333333333,0,0,1,0,52
417,1996-02-22,1996,2,22,16.38888888888889,0,0,1,0,53
418,1996-02-23,1996,2,23,15.38888888888889,0,0,1,0,54
419,1996-02-24,1996,2,24,17.72222222222222,0,0,1,0,55
420,1996-02-25,1996,2,25,20.777777777777786,0,0,1,0,56
421,1996-02-26,1996,2,26,23.5,0,0,1,0,57
422,1996-02-27,1996,2,27,22.27777777777777,0,0,1,0,58
423,1996-02-28,1996,2,28,20.944444444444443,0,0,1,0,59
424,1996-02-29,1996,2,29,18.55555555555556,0,0,1,0,60
425,1996-03-01,1996,3,1,18.72222222222222,0,0,1,0,61
426,1996-03-02,1996,3,2,19.05555555555556,0,0,1,0,62
427,1996-03-03,1996,3,3,18.944444444444443,0,0,1,0,63
428,1996-03-04,1996,3,4,19.22222222222221,0,0,1,0,64
429,1996-03-05,1996,3,5,18.944444444444443,0,0,1,0,65
430,1996-03-06,1996,3,6,17.83333333333333,0,0,1,0,66
431,1996-03-07,1996,3,7,17.22222222222222,0,0,1,0,67
432,1996-03-08,1996,3,8,17.61111111111111,0,0,1,0,68
433,1996-03-09,1996,3,9,17.72222222222222,0,0,1,0,69
434,1996-03-10,1996,3,10,18.05555555555556,0,0,1,0,70
435,1996-03-11,1996,3,11,17.666666666666668,0,0,1,0,71
436,1996-03-12,1996,3,12,15.5,0,0,1,0,72
437,1996-03-13,1996,3,13,16.666666666666668,0,0,1,0,73
438,1996-03-14,1996,3,14,19.166666666666668,0,0,1,0,74
439,1996-03-15,1996,3,15,20.500000000000004,0,0,1,0,75
440,1996-03-16,1996,3,16,17.77777777777778,0,0,1,0,76
441,1996-03-17,1996,3,17,17.333333333333332,0,0,1,0,77
442,1996-03-18,1996,3,18,17.11111111111111,0,0,1,0,78
443,1996-03-19,1996,3,19,20.611111111111107,0,0,1,0,79
444,1996-03-20,1996,3,20,21.72222222222221,0,0,1,0,80
445,1996-03-21,1996,3,21,18.444444444444443,0,0,1,0,81
446,1996-03-22,1996,3,22,20.27777777777778,0,0,1,0,82
447,1996-03-23,1996,3,23,18.88888888888889,0,0,1,0,83
448,1996-03-24,1996,3,24,17.38888888888889,0,0,1,0,84
449,1996-03-25,1996,3,25,16.944444444444443,0,0,1,0,85
450,1996-03-26,1996,3,26,17.944444444444443,0,0,1,0,86
451,1996-03-27,1996,3,27,16.72222222222222,0,0,1,0,87
452,1996-03-28,1996,3,28,18.05555555555556,0,0,1,0,88
453,1996-03-29,1996,3,29,18.666666666666664,0,0,1,0,89
454,1996-03-30,1996,3,30,18.72222222222222,0,0,1,0,90
455,1996-03-31,1996,3,31,20.27777777777778,0,0,1,0,91
456,1996-04-01,1996,4,1,19.111111111111114,0,0,1,0,92
457,1996-04-02,1996,4,2,20.11111111111111,0,0,1,0,93
458,1996-04-03,1996,4,3,19.83333333333333,0,0,1,0,94
459,1996-04-04,1996,4,4,21.83333333333333,0,0,1,0,95
460,1996-04-05,1996,4,5,23.000000000000004,0,0,1,0,96
461,1996-04-06,1996,4,6,18.666666666666664,0,0,1,0,97
462,1996-04-07,1996,4,7,17.38888888888889,0,0,1,0,98
463,1996-04-08,1996,4,8,16.166666666666668,0,0,1,0,99
464,1996-04-09,1996,4,9,15.055555555555555,0,0,1,0,100
465,1996-04-10,1996,4,10,17.333333333333332,0,0,1,0,101
466,1996-04-11,1996,4,11,18.72222222222222,0,0,1,0,102
467,1996-04-12,1996,4,12,19.22222222222221,0,0,1,0,103
468,1996-04-13,1996,4,13,14.944444444444445,0,0,1,0,104
469,1996-04-14,1996,4,14,17.055555555555557,0,0,1,0,105
470,1996-04-15,1996,4,15,15.944444444444445,0,0,1,0,106
471,1996-04-16,1996,4,16,14.38888888888889,0,0,1,0,107
472,1996-04-17,1996,4,17,15.27777777777778,0,0,1,0,108
473,1996-04-18,1996,4,18,14.944444444444445,0,0,1,0,109
474,1996-04-19,1996,4,19,14.22222222222222,0,0,1,0,110
475,1996-04-20,1996,4,20,14.944444444444445,0,0,1,0,111
476,1996-04-21,1996,4,21,16.444444444444443,0,0,1,0,112
477,1996-04-22,1996,4,22,15.88888888888889,0,0,1,0,113
478,1996-04-23,1996,4,23,16.055555555555557,0,0,1,0,114
479,1996-04-24,1996,4,24,15.555555555555555,0,0,1,0,115
480,1996-04-25,1996,4,25,17.333333333333332,0,0,1,0,116
481,1996-04-26,1996,4,26,17.88888888888889,0,0,1,0,117
482,1996-04-27,1996,4,27,16.22222222222222,0,0,1,0,118
483,1996-04-28,1996,4,28,14.944444444444445,0,0,1,0,119
484,1996-04-29,1996,4,29,19.166666666666668,0,0,1,0,120
485,1996-04-30,1996,4,30,23.5,0,0,1,0,121
486,1996-05-01,1996,5,1,17.72222222222222,0,0,1,0,122
487,1996-05-02,1996,5,2,14.333333333333334,0,0,1,0,123
488,1996-05-03,1996,5,3,14.055555555555554,0,0,1,0,124
489,1996-05-04,1996,5,4,14.11111111111111,0,0,1,0,125
490,1996-05-05,1996,5,5,13.777777777777777,0,0,1,0,126
491,1996-05-06,1996,5,6,12.27777777777778,0,0,1,0,127
492,1996-05-07,1996,5,7,12.611111111111112,0,0,1,0,128
493,1996-05-08,1996,5,8,16.833333333333332,0,0,1,0,129
494,1996-05-09,1996,5,9,14.333333333333334,0,0,1,0,130
495,1996-05-10,1996,5,10,14.38888888888889,0,0,1,0,131
496,1996-05-11,1996,5,11,15.055555555555555,0,0,1,0,132
497,1996-05-12,1996,5,12,13.0,0,0,1,0,133
498,1996-05-13,1996,5,13,14.88888888888889,0,0,1,0,134
499,1996-05-14,1996,5,14,13.833333333333334,0,0,1,0,135
500,1996-05-15,1996,5,15,13.499999999999998,0,0,1,0,136
501,1996-05-16,1996,5,16,14.166666666666666,0,0,1,0,137
502,1996-05-17,1996,5,17,15.055555555555555,0,0,1,0,138
503,1996-05-18,1996,5,18,13.666666666666666,0,0,1,0,139
504,1996-05-19,1996,5,19,14.666666666666666,0,0,1,0,140
505,1996-05-20,1996,5,20,14.22222222222222,0,0,1,0,141
506,1996-05-21,1996,5,21,14.11111111111111,0,0,1,0,142
507,1996-05-22,1996,5,22,15.0,0,0,1,0,143
508,1996-05-23,1996,5,23,14.11111111111111,0,0,1,0,144
509,1996-05-24,1996,5,24,15.666666666666666,0,0,1,0,145
510,1996-05-25,1996,5,25,13.333333333333334,0,0,1,0,146
511,1996-05-26,1996,5,26,12.555555555555555,0,0,1,0,147
512,1996-05-27,1996,5,27,15.88888888888889,0,0,1,0,148
513,1996-05-28,1996,5,28,20.72222222222222,0,0,1,0,149
514,1996-05-29,1996,5,29,15.166666666666666,0,0,1,0,150
515,1996-05-30,1996,5,30,12.5,0,0,1,0,151
516,1996-05-31,1996,5,31,12.055555555555555,0,0,1,0,152
517,1996-06-01,1996,6,1,12.055555555555555,0,0,1,0,153
518,1996-06-02,1996,6,2,10.555555555555555,0,0,1,0,154
519,1996-06-03,1996,6,3,9.72222222222222,0,0,1,0,155
520,1996-06-04,1996,6,4,12.611111111111112,0,0,1,0,156
521,1996-06-05,1996,6,5,12.388888888888888,0,0,1,0,157
522,1996-06-06,1996,6,6,14.27777777777778,0,0,1,0,158
523,1996-06-07,1996,6,7,13.22222222222222,0,0,1,0,159
524,1996-06-08,1996,6,8,11.444444444444445,0,0,1,0,160
525,1996-06-09,1996,6,9,11.500000000000002,0,0,1,0,161
526,1996-06-10,1996,6,10,10.0,0,0,1,0,162
527,1996-06-11,1996,6,11,12.333333333333336,0,0,1,0,163
528,1996-06-12,1996,6,12,13.333333333333334,0,0,1,0,164
529,1996-06-13,1996,6,13,14.22222222222222,0,0,1,0,165
530,1996-06-14,1996,6,14,14.166666666666666,0,0,1,0,166
531,1996-06-15,1996,6,15,15.166666666666666,0,0,1,0,167
532,1996-06-16,1996,6,16,14.27777777777778,0,0,1,0,168
533,1996-06-17,1996,6,17,12.833333333333334,0,0,1,0,169
534,1996-06-18,1996,6,18,12.77777777777778,0,0,1,0,170
535,1996-06-19,1996,6,19,12.0,0,0,1,0,171
536,1996-06-20,1996,6,20,12.611111111111112,0,0,1,0,172
537,1996-06-21,1996,6,21,14.444444444444445,0,0,1,0,173
538,1996-06-22,1996,6,22,20.222222222222225,0,0,1,0,174
539,1996-06-23,1996,6,23,14.444444444444445,0,0,1,0,175
540,1996-06-24,1996,6,24,10.666666666666668,0,0,1,0,176
541,1996-06-25,1996,6,25,10.055555555555555,0,0,1,0,177
542,1996-06-26,1996,6,26,10.333333333333334,0,0,1,0,178
543,1996-06-27,1996,6,27,12.111111111111107,0,0,1,0,179
544,1996-06-28,1996,6,28,13.444444444444446,0,0,1,0,180
545,1996-06-29,1996,6,29,14.11111111111111,0,0,1,0,181
546,1996-06-30,1996,6,30,14.77777777777778,0,0,1,0,182
547,1996-07-01,1996,7,1,11.77777777777778,0,0,1,0,183
548,1996-07-02,1996,7,2,12.0,0,0,1,0,184
549,1996-07-03,1996,7,3,13.38888888888889,0,0,1,0,185
550,1996-07-04,1996,7,4,11.38888888888889,0,0,1,0,186
551,1996-07-05,1996,7,5,8.61111111111111,0,0,1,0,187
552,1996-07-06,1996,7,6,9.38888888888889,0,0,1,0,188
553,1996-07-07,1996,7,7,7.944444444444443,0,0,1,0,189
554,1996-07-08,1996,7,8,8.88888888888889,0,0,1,0,190
555,1996-07-09,1996,7,9,10.999999999999998,0,0,1,0,191
556,1996-07-10,1996,7,10,12.888888888888893,0,0,1,0,192
557,1996-07-11,1996,7,11,15.444444444444445,0,0,1,0,193
558,1996-07-12,1996,7,12,13.722222222222223,0,0,1,0,194
559,1996-07-13,1996,7,13,10.944444444444446,0,0,1,0,195
560,1996-07-14,1996,7,14,10.555555555555555,0,0,1,0,196
561,1996-07-15,1996,7,15,8.277777777777779,0,0,1,0,197
562,1996-07-16,1996,7,16,7.444444444444445,0,0,1,0,198
563,1996-07-17,1996,7,17,8.277777777777779,0,0,1,0,199
564,1996-07-18,1996,7,18,8.61111111111111,0,0,1,0,200
565,1996-07-19,1996,7,19,8.777777777777777,0,0,1,0,201
566,1996-07-20,1996,7,20,11.61111111111111,0,0,1,0,202
567,1996-07-21,1996,7,21,13.499999999999998,0,0,1,0,203
568,1996-07-22,1996,7,22,12.72222222222222,0,0,1,0,204
569,1996-07-23,1996,7,23,14.61111111111111,0,0,1,0,205
570,1996-07-24,1996,7,24,13.333333333333334,0,0,1,0,206
571,1996-07-25,1996,7,25,12.944444444444445,0,0,1,0,207
572,1996-07-26,1996,7,26,12.5,0,0,1,0,208
573,1996-07-27,1996,7,27,12.333333333333336,0,0,1,0,209
574,1996-07-28,1996,7,28,9.72222222222222,0,0,1,0,210
575,1996-07-29,1996,7,29,9.11111111111111,0,0,1,0,211
576,1996-07-30,1996,7,30,9.5,0,0,1,0,212
577,1996-07-31,1996,7,31,9.5,0,0,1,0,213
578,1996-08-01,1996,8,1,10.27777777777778,0,0,1,0,214
579,1996-08-02,1996,8,2,11.166666666666666,0,0,1,0,215
580,1996-08-03,1996,8,3,9.888888888888888,0,0,1,0,216
581,1996-08-04,1996,8,4,11.555555555555554,0,0,1,0,217
582,1996-08-05,1996,8,5,12.166666666666666,0,0,1,0,218
583,1996-08-06,1996,8,6,11.833333333333332,0,0,1,0,219
584,1996-08-07,1996,8,7,12.111111111111107,0,0,1,0,220
585,1996-08-08,1996,8,8,14.055555555555554,0,0,1,0,221
586,1996-08-09,1996,8,9,13.22222222222222,0,0,1,0,222
587,1996-08-10,1996,8,10,11.166666666666666,0,0,1,0,223
588,1996-08-11,1996,8,11,8.722222222222223,0,0,1,0,224
589,1996-08-12,1996,8,12,10.0,0,0,1,0,225
590,1996-08-13,1996,8,13,9.5,0,0,1,0,226
591,1996-08-14,1996,8,14,9.333333333333332,0,0,1,0,227
592,1996-08-15,1996,8,15,10.72222222222222,0,0,1,0,228
593,1996-08-16,1996,8,16,11.11111111111111,0,0,1,0,229
594,1996-08-17,1996,8,17,9.38888888888889,0,0,1,0,230
595,1996-08-18,1996,8,18,11.166666666666666,0,0,1,0,231
596,1996-08-19,1996,8,19,12.22222222222222,0,0,1,0,232
597,1996-08-20,1996,8,20,10.72222222222222,0,0,1,0,233
598,1996-08-21,1996,8,21,12.22222222222222,0,0,1,0,234
599,1996-08-22,1996,8,22,12.944444444444445,0,0,1,0,235
600,1996-08-23,1996,8,23,13.166666666666668,0,0,1,0,236
601,1996-08-24,1996,8,24,13.166666666666668,0,0,1,0,237
602,1996-08-25,1996,8,25,13.055555555555555,0,0,1,0,238
603,1996-08-26,1996,8,26,11.944444444444445,0,0,1,0,239
604,1996-08-27,1996,8,27,12.27777777777778,0,0,1,0,240
605,1996-08-28,1996,8,28,12.833333333333334,0,0,1,0,241
606,1996-08-29,1996,8,29,12.166666666666666,0,0,1,0,242
607,1996-08-30,1996,8,30,13.333333333333334,0,0,1,0,243
608,1996-08-31,1996,8,31,13.38888888888889,0,0,1,0,244
609,1996-09-01,1996,9,1,14.000000000000002,0,0,1,0,245
610,1996-09-02,1996,9,2,13.944444444444445,0,0,1,0,246
611,1996-09-03,1996,9,3,12.22222222222222,0,0,1,0,247
612,1996-09-04,1996,9,4,12.72222222222222,0,0,1,0,248
613,1996-09-05,1996,9,5,13.11111111111111,0,0,1,0,249
614,1996-09-06,1996,9,6,12.27777777777778,0,0,1,0,250
615,1996-09-07,1996,9,7,12.72222222222222,0,0,1,0,251
616,1996-09-08,1996,9,8,13.777777777777777,0,0,1,0,252
617,1996-09-09,1996,9,9,12.055555555555555,0,0,1,0,253
618,1996-09-10,1996,9,10,13.0,0,0,1,0,254
619,1996-09-11,1996,9,11,13.61111111111111,0,0,1,0,255
620,1996-09-12,1996,9,12,12.888888888888893,0,0,1,0,256
621,1996-09-13,1996,9,13,12.444444444444445,0,0,1,0,257
622,1996-09-14,1996,9,14,11.833333333333332,0,0,1,0,258
623,1996-09-15,1996,9,15,13.61111111111111,0,0,1,0,259
624,1996-09-16,1996,9,16,12.555555555555555,0,0,1,0,260
625,1996-09-17,1996,9,17,11.444444444444445,0,0,1,0,261
626,1996-09-18,1996,9,18,12.388888888888888,0,0,1,0,262
627,1996-09-19,1996,9,19,13.27777777777778,0,0,1,0,263
628,1996-09-20,1996,9,20,13.38888888888889,0,0,1,0,264
629,1996-09-21,1996,9,21,12.5,0,0,1,0,265
630,1996-09-22,1996,9,22,14.055555555555554,0,0,1,0,266
631,1996-09-23,1996,9,23,15.333333333333334,0,0,1,0,267
632,1996-09-24,1996,9,24,13.333333333333334,0,0,1,0,268
633,1996-09-25,1996,9,25,11.666666666666666,0,0,1,0,269
634,1996-09-26,1996,9,26,11.77777777777778,0,0,1,0,270
635,1996-09-27,1996,9,27,13.444444444444446,0,0,1,0,271
636,1996-09-28,1996,9,28,14.27777777777778,0,0,1,0,272
637,1996-09-29,1996,9,29,13.666666666666666,0,0,1,0,273
638,1996-09-30,1996,9,30,13.666666666666666,0,0,1,0,274
639,1996-10-01,1996,10,1,10.944444444444446,0,0,1,0,275
640,1996-10-02,1996,10,2,11.77777777777778,0,0,1,0,276
641,1996-10-03,1996,10,3,14.22222222222222,0,0,1,0,277
642,1996-10-04,1996,10,4,12.888888888888893,0,0,1,0,278
643,1996-10-05,1996,10,5,12.333333333333336,0,0,1,0,279
644,1996-10-06,1996,10,6,12.72222222222222,0,0,1,0,280
645,1996-10-07,1996,10,7,13.38888888888889,0,0,1,0,281
646,1996-10-08,1996,10,8,13.833333333333334,0,0,1,0,282
647,1996-10-09,1996,10,9,17.055555555555557,0,0,1,0,283
648,1996-10-10,1996,10,10,16.22222222222222,0,0,1,0,284
649,1996-10-11,1996,10,11,13.777777777777777,0,0,1,0,285
650,1996-10-12,1996,10,12,14.38888888888889,0,0,1,0,286
651,1996-10-13,1996,10,13,14.555555555555555,0,0,1,0,287
652,1996-10-14,1996,10,14,13.88888888888889,0,0,1,0,288
653,1996-10-15,1996,10,15,16.5,0,0,1,0,289
654,1996-10-16,1996,10,16,17.77777777777778,0,0,1,0,290
655,1996-10-17,1996,10,17,16.88888888888889,0,0,1,0,291
656,1996-10-18,1996,10,18,18.72222222222222,0,0,1,0,292
657,1996-10-19,1996,10,19,15.11111111111111,0,0,1,0,293
658,1996-10-20,1996,10,20,15.11111111111111,0,0,1,0,294
659,1996-10-21,1996,10,21,14.11111111111111,0,0,1,0,295
660,1996-10-22,1996,10,22,15.61111111111111,0,0,1,0,296
661,1996-10-23,1996,10,23,16.77777777777778,0,0,1,0,297
662,1996-10-24,1996,10,24,16.444444444444443,0,0,1,0,298
663,1996-10-25,1996,10,25,18.5,0,0,1,0,299
664,1996-10-26,1996,10,26,16.166666666666668,0,0,1,0,300
665,1996-10-27,1996,10,27,15.555555555555555,0,0,1,0,301
666,1996-10-28,1996,10,28,15.77777777777778,0,0,1,0,302
667,1996-10-29,1996,10,29,17.166666666666668,0,0,1,0,303
668,1996-10-30,1996,10,30,17.22222222222222,0,0,1,0,304
669,1996-10-31,1996,10,31,17.11111111111111,0,0,1,0,305
670,1996-11-01,1996,11,1,15.77777777777778,0,0,1,0,306
671,1996-11-02,1996,11,2,17.555555555555557,0,0,1,0,307
672,1996-11-03,1996,11,3,16.77777777777778,0,0,1,0,308
673,1996-11-04,1996,11,4,15.333333333333334,0,0,1,0,309
674,1996-11-05,1996,11,5,15.0,0,0,1,0,310
675,1996-11-06,1996,11,6,15.944444444444445,0,0,1,0,311
676,1996-11-07,1996,11,7,17.0,0,0,1,0,312
677,1996-11-08,1996,11,8,14.38888888888889,0,0,1,0,313
678,1996-11-09,1996,11,9,13.833333333333334,0,0,1,0,314
679,1996-11-10,1996,11,10,15.11111111111111,0,0,1,0,315
680,1996-11-11,1996,11,11,15.61111111111111,0,0,1,0,316
681,1996-11-12,1996,11,12,14.944444444444445,0,0,1,0,317
682,1996-11-13,1996,11,13,14.72222222222222,0,0,1,0,318
683,1996-11-14,1996,11,14,16.0,0,0,1,0,319
684,1996-11-15,1996,11,15,16.27777777777778,0,0,1,0,320
685,1996-11-16,1996,11,16,17.444444444444443,0,0,1,0,321
686,1996-11-17,1996,11,17,17.555555555555557,0,0,1,0,322
687,1996-11-18,1996,11,18,16.0,0,0,1,0,323
688,1996-11-19,1996,11,19,12.5,0,0,1,0,324
689,1996-11-20,1996,11,20,13.555555555555555,0,0,1,0,325
690,1996-11-21,1996,11,21,14.833333333333334,0,0,1,0,326
691,1996-11-22,1996,11,22,15.88888888888889,0,0,1,0,327
692,1996-11-23,1996,11,23,16.77777777777778,0,0,1,0,328
693,1996-11-24,1996,11,24,17.055555555555557,0,0,1,0,329
694,1996-11-25,1996,11,25,14.27777777777778,0,0,1,0,330
695,1996-11-26,1996,11,26,16.055555555555557,0,0,1,0,331
696,1996-11-27,1996,11,27,20.11111111111111,0,0,1,0,332
697,1996-11-28,1996,11,28,17.83333333333333,0,0,1,0,333
698,1996-11-29,1996,11,29,15.444444444444445,0,0,1,0,334
699,1996-11-30,1996,11,30,15.944444444444445,0,0,1,0,335
700,1996-12-01,1996,12,1,15.555555555555555,0,0,1,0,336
701,1996-12-02,1996,12,2,15.11111111111111,0,0,1,0,337
702,1996-12-03,1996,12,3,14.444444444444445,0,0,1,0,338
703,1996-12-04,1996,12,4,17.555555555555557,0,0,1,0,339
704,1996-12-05,1996,12,5,19.88888888888889,0,0,1,0,340
705,1996-12-06,1996,12,6,19.33333333333333,0,0,1,0,341
706,1996-12-07,1996,12,7,19.66666666666667,0,0,1,0,342
707,1996-12-08,1996,12,8,19.77777777777777,0,0,1,0,343
708,1996-12-09,1996,12,9,19.72222222222222,0,0,1,0,344
709,1996-12-10,1996,12,10,19.83333333333333,0,0,1,0,345
710,1996-12-11,1996,12,11,16.61111111111111,0,0,1,0,346
711,1996-12-12,1996,12,12,18.444444444444443,0,0,1,0,347
712,1996-12-13,1996,12,13,20.83333333333333,0,0,1,0,348
713,1996-12-14,1996,12,14,21.0,0,0,1,0,349
714,1996-12-15,1996,12,15,21.11111111111111,0,0,1,0,350
715,1996-12-16,1996,12,16,20.777777777777786,0,0,1,0,351
716,1996-12-17,1996,12,17,17.27777777777778,0,0,1,0,352
717,1996-12-18,1996,12,18,17.27777777777778,0,0,1,0,353
718,1996-12-19,1996,12,19,20.0,0,0,1,0,354
719,1996-12-20,1996,12,20,20.500000000000004,0,0,1,0,355
720,1996-12-21,1996,12,21,19.61111111111111,0,0,1,0,356
721,1996-12-22,1996,12,22,21.72222222222221,0,0,1,0,357
722,1996-12-23,1996,12,23,18.55555555555556,0,0,1,0,358
723,1996-12-24,1996,12,24,19.388888888888893,0,0,1,0,359
724,1996-12-25,1996,12,25,19.5,0,0,1,0,360
725,1996-12-26,1996,12,26,22.33333333333333,0,0,1,0,361
726,1996-12-27,1996,12,27,21.444444444444443,0,0,1,0,362
727,1996-12-28,1996,12,28,20.27777777777778,0,0,1,0,363
728,1996-12-29,1996,12,29,19.33333333333333,0,0,1,0,364
729,1996-12-30,1996,12,30,18.72222222222222,0,0,1,0,365
730,1996-12-31,1996,12,31,18.277777777777786,0,0,1,0,366
731,1997-01-01,1997,1,1,18.88888888888889,0,0,1,0,1
732,1997-01-02,1997,1,2,19.444444444444443,0,0,1,0,2
733,1997-01-03,1997,1,3,20.500000000000004,0,0,1,0,3
734,1997-01-04,1997,1,4,23.55555555555556,0,0,1,0,4
735,1997-01-05,1997,1,5,23.166666666666668,0,0,1,0,5
736,1997-01-06,1997,1,6,22.77777777777778,0,0,1,0,6
737,1997-01-07,1997,1,7,21.666666666666668,0,0,1,0,7
738,1997-01-08,1997,1,8,18.5,0,0,1,0,8
739,1997-01-09,1997,1,9,16.72222222222222,0,0,1,0,9
740,1997-01-10,1997,1,10,17.333333333333332,0,0,1,0,10
741,1997-01-11,1997,1,11,19.0,0,0,1,0,11
742,1997-01-12,1997,1,12,21.333333333333336,0,0,1,0,12
743,1997-01-13,1997,1,13,20.666666666666668,0,0,1,0,13
744,1997-01-14,1997,1,14,22.5,0,0,1,0,14
745,1997-01-15,1997,1,15,20.222222222222225,0,0,1,0,15
746,1997-01-16,1997,1,16,19.05555555555556,0,0,1,0,16
747,1997-01-17,1997,1,17,22.666666666666668,0,0,1,0,17
748,1997-01-18,1997,1,18,21.944444444444443,0,0,1,0,18
749,1997-01-19,1997,1,19,20.55555555555556,0,0,1,0,19
750,1997-01-20,1997,1,20,19.72222222222222,0,0,1,0,20
751,1997-01-21,1997,1,21,19.944444444444446,0,0,1,0,21
752,1997-01-22,1997,1,22,19.27777777777778,0,0,1,0,22
753,1997-01-23,1997,1,23,20.38888888888889,0,0,1,0,23
754,1997-01-24,1997,1,24,20.666666666666668,0,0,1,0,24
755,1997-01-25,1997,1,25,21.38888888888889,0,0,1,0,25
756,1997-01-26,1997,1,26,19.33333333333333,0,0,1,0,26
757,1997-01-27,1997,1,27,21.444444444444443,0,0,1,0,27
758,1997-01-28,1997,1,28,21.5,0,0,1,0,28
759,1997-01-29,1997,1,29,21.83333333333333,0,0,1,0,29
760,1997-01-30,1997,1,30,21.11111111111111,0,0,1,0,30
761,1997-01-31,1997,1,31,17.0,0,0,1,0,31
762,1997-02-01,1997,2,1,16.944444444444443,0,0,1,0,32
763,1997-02-02,1997,2,2,20.166666666666668,0,0,1,0,33
764,1997-02-03,1997,2,3,21.333333333333336,0,0,1,0,34
765,1997-02-04,1997,2,4,21.611111111111114,0,0,1,0,35
766,1997-02-05,1997,2,5,21.72222222222221,0,0,1,0,36
767,1997-02-06,1997,2,6,20.166666666666668,0,0,1,0,37
768,1997-02-07,1997,2,7,19.0,0,0,1,0,38
769,1997-02-08,1997,2,8,23.22222222222222,0,0,1,0,39
770,1997-02-09,1997,2,9,24.388888888888893,0,0,1,0,40
771,1997-02-10,1997,2,10,21.611111111111114,0,0,1,0,41
772,1997-02-11,1997,2,11,19.944444444444446,0,0,1,0,42
773,1997-02-12,1997,2,12,18.55555555555556,0,0,1,0,43
774,1997-02-13,1997,2,13,18.77777777777778,0,0,1,0,44
775,1997-02-14,1997,2,14,21.55555555555556,0,0,1,0,45
776,1997-02-15,1997,2,15,19.77777777777777,0,0,1,0,46
777,1997-02-16,1997,2,16,19.55555555555556,0,0,1,0,47
778,1997-02-17,1997,2,17,19.27777777777778,0,0,1,0,48
779,1997-02-18,1997,2,18,20.11111111111111,0,0,1,0,49
780,1997-02-19,1997,2,19,20.33333333333333,0,0,1,0,50
781,1997-02-20,1997,2,20,19.77777777777777,0,0,1,0,51
782,1997-02-21,1997,2,21,20.38888888888889,0,0,1,0,52
783,1997-02-22,1997,2,22,17.77777777777778,0,0,1,0,53
784,1997-02-23,1997,2,23,20.88888888888889,0,0,1,0,54
785,1997-02-24,1997,2,24,21.444444444444443,0,0,1,0,55
786,1997-02-25,1997,2,25,20.444444444444443,0,0,1,0,56
787,1997-02-26,1997,2,26,18.111111111111107,0,0,1,0,57
788,1997-02-27,1997,2,27,18.72222222222222,0,0,1,0,58
789,1997-02-28,1997,2,28,21.5,0,0,1,0,59
790,1997-03-01,1997,3,1,20.72222222222222,0,0,1,0,60
791,1997-03-02,1997,3,2,17.166666666666668,0,0,1,0,61
792,1997-03-03,1997,3,3,17.11111111111111,0,0,1,0,62
793,1997-03-04,1997,3,4,16.833333333333332,0,0,1,0,63
794,1997-03-05,1997,3,5,17.72222222222222,0,0,1,0,64
795,1997-03-06,1997,3,6,19.166666666666668,0,0,1,0,65
796,1997-03-07,1997,3,7,19.05555555555556,0,0,1,0,66
797,1997-03-08,1997,3,8,18.111111111111107,0,0,1,0,67
798,1997-03-09,1997,3,9,19.55555555555556,0,0,1,0,68
799,1997-03-10,1997,3,10,16.22222222222222,0,0,1,0,69
800,1997-03-11,1997,3,11,15.38888888888889,0,0,1,0,70
801,1997-03-12,1997,3,12,17.77777777777778,0,0,1,0,71
802,1997-03-13,1997,3,13,20.500000000000004,0,0,1,0,72
803,1997-03-14,1997,3,14,21.333333333333336,0,0,1,0,73
804,1997-03-15,1997,3,15,19.33333333333333,0,0,1,0,74
805,1997-03-16,1997,3,16,19.05555555555556,0,0,1,0,75
806,1997-03-17,1997,3,17,18.77777777777778,0,0,1,0,76
807,1997-03-18,1997,3,18,19.388888888888893,0,0,1,0,77
808,1997-03-19,1997,3,19,20.27777777777778,0,0,1,0,78
809,1997-03-20,1997,3,20,19.05555555555556,0,0,1,0,79
810,1997-03-21,1997,3,21,18.166666666666668,0,0,1,0,80
811,1997-03-22,1997,3,22,18.88888888888889,0,0,1,0,81
812,1997-03-23,1997,3,23,19.55555555555556,0,0,1,0,82
813,1997-03-24,1997,3,24,20.666666666666668,0,0,1,0,83
814,1997-03-25,1997,3,25,20.05555555555556,0,0,1,0,84
815,1997-03-26,1997,3,26,22.0,0,0,1,0,85
816,1997-03-27,1997,3,27,21.05555555555556,0,0,1,0,86
817,1997-03-28,1997,3,28,20.666666666666668,0,0,1,0,87
818,1997-03-29,1997,3,29,18.444444444444443,0,0,1,0,88
819,1997-03-30,1997,3,30,18.166666666666668,0,0,1,0,89
820,1997-03-31,1997,3,31,17.61111111111111,0,0,1,0,90
821,1997-04-01,1997,4,1,17.83333333333333,0,0,1,0,91
822,1997-04-02,1997,4,2,18.277777777777786,0,0,1,0,92
823,1997-04-03,1997,4,3,18.77777777777778,0,0,1,0,93
824,1997-04-04,1997,4,4,18.166666666666668,0,0,1,0,94
825,1997-04-05,1997,4,5,14.88888888888889,0,0,1,0,95
826,1997-04-06,1997,4,6,13.777777777777777,0,0,1,0,96
