,Date,Year,Month,Day,Country_Israel,DayOfYear
21517,2003-03-05,2003,3,5,1,64
21518,2003-03-06,2003,3,6,1,65
21519,2003-03-07,2003,3,7,1,66
21520,2003-03-08,2003,3,8,1,67
21521,2003-03-09,2003,3,9,1,68
21522,2003-03-10,2003,3,10,1,69
21523,2003-03-11,2003,3,11,1,70
21524,2003-03-12,2003,3,12,1,71
21525,2003-03-13,2003,3,13,1,72
21526,2003-03-14,2003,3,14,1,73
21527,2003-03-15,2003,3,15,1,74
21528,2003-03-16,2003,3,16,1,75
21529,2003-03-17,2003,3,17,1,76
21530,2003-03-18,2003,3,18,1,77
21531,2003-03-19,2003,3,19,1,78
21532,2003-03-20,2003,3,20,1,79
21533,2003-03-21,2003,3,21,1,80
21534,2003-03-22,2003,3,22,1,81
21535,2003-03-23,2003,3,23,1,82
21536,2003-03-24,2003,3,24,1,83
21537,2003-03-25,2003,3,25,1,84
21538,2003-03-26,2003,3,26,1,85
21539,2003-03-27,2003,3,27,1,86
21540,2003-03-28,2003,3,28,1,87
21541,2003-03-29,2003,3,29,1,88
21542,2003-03-30,2003,3,30,1,89
21543,2003-03-31,2003,3,31,1,90
21544,2003-04-01,2003,4,1,1,91
21545,2003-04-02,2003,4,2,1,92
21546,2003-04-03,2003,4,3,1,93
21547,2003-04-04,2003,4,4,1,94
21548,2003-04-05,2003,4,5,1,95
21549,2003-04-06,2003,4,6,1,96
21550,2003-04-07,2003,4,7,1,97
21551,2003-04-08,2003,4,8,1,98
21552,2003-04-09,2003,4,9,1,99
21553,2003-04-10,2003,4,10,1,100
21554,2003-04-11,2003,4,11,1,101
21555,2003-04-12,2003,4,12,1,102
21556,2003-04-13,2003,4,13,1,103
21557,2003-04-14,2003,4,14,1,104
21558,2003-04-15,2003,4,15,1,105
21559,2003-04-16,2003,4,16,1,106
21560,2003-04-17,2003,4,17,1,107
21561,2003-04-18,2003,4,18,1,108
21562,2003-04-19,2003,4,19,1,109
21563,2003-04-20,2003,4,20,1,110
21564,2003-04-21,2003,4,21,1,111
21565,2003-04-22,2003,4,22,1,112
21566,2003-04-23,2003,4,23,1,113
21567,2003-04-24,2003,4,24,1,114
21568,2003-04-25,2003,4,25,1,115
21569,2003-04-26,2003,4,26,1,116
21570,2003-04-27,2003,4,27,1,117
21571,2003-04-28,2003,4,28,1,118
21572,2003-04-29,2003,4,29,1,119
21573,2003-04-30,2003,4,30,1,120
21574,2003-05-01,2003,5,1,1,121
21575,2003-05-02,2003,5,2,1,122
21576,2003-05-03,2003,5,3,1,123
21577,2003-05-04,2003,5,4,1,124
21578,2003-05-05,2003,5,5,1,125
21579,2003-05-06,2003,5,6,1,126
21580,2003-05-07,2003,5,7,1,127
21581,2003-05-08,2003,5,8,1,128
21582,2003-05-09,2003,5,9,1,129
21583,2003-05-10,2003,5,10,1,130
21584,2003-05-11,2003,5,11,1,131
21585,2003-05-12,2003,5,12,1,132
21586,2003-05-13,2003,5,13,1,133
21587,2003-05-14,2003,5,14,1,134
21588,2003-05-15,2003,5,15,1,135
21589,2003-05-16,2003,5,16,1,136
21590,2003-05-17,2003,5,17,1,137
21591,2003-05-18,2003,5,18,1,138
21592,2003-05-19,2003,5,19,1,139
21593,2003-05-20,2003,5,20,1,140
21594,2003-05-21,2003,5,21,1,141
21595,2003-05-22,2003,5,22,1,142
21596,2003-05-23,2003,5,23,1,143
21597,2003-05-24,2003,5,24,1,144
21598,2003-05-25,2003,5,25,1,145
21599,2003-05-26,2003,5,26,1,146
21600,2003-05-27,2003,5,27,1,147
21601,2003-05-28,2003,5,28,1,148
21602,2003-05-29,2003,5,29,1,149
21603,2003-05-30,2003,5,30,1,150
21604,2003-05-31,2003,5,31,1,151
21605,2003-06-01,2003,6,1,1,152
21606,2003-06-02,2003,6,2,1,153
21607,2003-06-03,2003,6,3,1,154
21608,2003-06-04,2003,6,4,1,155
21609,2003-06-05,2003,6,5,1,156
21610,2003-06-06,2003,6,6,1,157
21611,2003-06-07,2003,6,7,1,158
21612,2003-06-08,2003,6,8,1,159
21613,2003-06-09,2003,6,9,1,160
21614,2003-06-10,2003,6,10,1,161
21615,2003-06-11,2003,6,11,1,162
21616,2003-06-12,2003,6,12,1,163
21617,2003-06-13,2003,6,13,1,164
21618,2003-06-14,2003,6,14,1,165
21619,2003-06-15,2003,6,15,1,166
21620,2003-06-16,2003,6,16,1,167
21621,2003-06-17,2003,6,17,1,168
21622,2003-06-18,2003,6,18,1,169
21623,2003-06-19,2003,6,19,1,170
21624,2003-06-20,2003,6,20,1,171
21625,2003-06-21,2003,6,21,1,172
21626,2003-06-22,2003,6,22,1,173
21627,2003-06-23,2003,6,23,1,174
21628,2003-06-24,2003,6,24,1,175
21629,2003-06-25,2003,6,25,1,176
21630,2003-06-26,2003,6,26,1,177
21631,2003-06-27,2003,6,27,1,178
21632,2003-06-28,2003,6,28,1,179
21633,2003-06-29,2003,6,29,1,180
21634,2003-06-30,2003,6,30,1,181
21635,2003-07-01,2003,7,1,1,182
21636,2003-07-02,2003,7,2,1,183
21637,2003-07-03,2003,7,3,1,184
21638,2003-07-04,2003,7,4,1,185
21639,2003-07-05,2003,7,5,1,186
21640,2003-07-06,2003,7,6,1,187
21641,2003-07-07,2003,7,7,1,188
21642,2003-07-08,2003,7,8,1,189
21643,2003-07-09,2003,7,9,1,190
21644,2003-07-10,2003,7,10,1,191
21645,2003-07-11,2003,7,11,1,192
21646,2003-07-12,2003,7,12,1,193
21647,2003-07-13,2003,7,13,1,194
21648,2003-07-14,2003,7,14,1,195
21649,2003-07-15,2003,7,15,1,196
21650,2003-07-16,2003,7,16,1,197
21651,2003-07-17,2003,7,17,1,198
21652,2003-07-18,2003,7,18,1,199
21653,2003-07-19,2003,7,19,1,200
21654,2003-07-20,2003,7,20,1,201
21655,2003-07-21,2003,7,21,1,202
21656,2003-07-22,2003,7,22,1,203
21657,2003-07-23,2003,7,23,1,204
21658,2003-07-24,2003,7,24,1,205
21659,2003-07-25,2003,7,25,1,206
21660,2003-07-26,2003,7,26,1,207
21661,2003-07-27,2003,7,27,1,208
21662,2003-07-28,2003,7,28,1,209
21663,2003-07-29,2003,7,29,1,210
21664,2003-07-30,2003,7,30,1,211
21665,2003-07-31,2003,7,31,1,212
21666,2003-08-01,2003,8,1,1,213
21667,2003-08-02,2003,8,2,1,214
21668,2003-08-03,2003,8,3,1,215
21669,2003-08-04,2003,8,4,1,216
21672,2003-08-07,2003,8,7,1,219
21673,2003-08-08,2003,8,8,1,220
21674,2003-08-09,2003,8,9,1,221
21675,2003-08-10,2003,8,10,1,222
21676,2003-08-11,2003,8,11,1,223
21677,2003-08-12,2003,8,12,1,224
21678,2003-08-13,2003,8,13,1,225
21679,2003-08-14,2003,8,14,1,226
21680,2003-08-15,2003,8,15,1,227
21681,2003-08-16,2003,8,16,1,228
21682,2003-08-17,2003,8,17,1,229
21683,2003-08-18,2003,8,18,1,230
21684,2003-08-19,2003,8,19,1,231
21685,2003-08-20,2003,8,20,1,232
21686,2003-08-21,2003,8,21,1,233
21687,2003-08-22,2003,8,22,1,234
21688,2003-08-23,2003,8,23,1,235
21689,2003-08-24,2003,8,24,1,236
21690,2003-08-25,2003,8,25,1,237
21691,2003-08-26,2003,8,26,1,238
21692,2003-08-27,2003,8,27,1,239
21693,2003-08-28,2003,8,28,1,240
21694,2003-08-29,2003,8,29,1,241
21695,2003-08-30,2003,8,30,1,242
21696,2003-08-31,2003,8,31,1,243
21697,2003-09-01,2003,9,1,1,244
21698,2003-09-02,2003,9,2,1,245
21699,2003-09-03,2003,9,3,1,246
21700,2003-09-04,2003,9,4,1,247
21701,2003-09-05,2003,9,5,1,248
21702,2003-09-06,2003,9,6,1,249
21703,2003-09-07,2003,9,7,1,250
21704,2003-09-08,2003,9,8,1,251
21705,2003-09-09,2003,9,9,1,252
21706,2003-09-10,2003,9,10,1,253
21707,2003-09-11,2003,9,11,1,254
21708,2003-09-12,2003,9,12,1,255
21709,2003-09-13,2003,9,13,1,256
21710,2003-09-14,2003,9,14,1,257
21711,2003-09-15,2003,9,15,1,258
21712,2003-09-16,2003,9,16,1,259
21713,2003-09-17,2003,9,17,1,260
21714,2003-09-18,2003,9,18,1,261
21715,2003-09-19,2003,9,19,1,262
21716,2003-09-20,2003,9,20,1,263
21717,2003-09-21,2003,9,21,1,264
21718,2003-09-22,2003,9,22,1,265
21719,2003-09-23,2003,9,23,1,266
21720,2003-09-24,2003,9,24,1,267
21721,2003-09-25,2003,9,25,1,268
21722,2003-09-26,2003,9,26,1,269
21723,2003-09-27,2003,9,27,1,270
21724,2003-09-28,2003,9,28,1,271
21725,2003-09-29,2003,9,29,1,272
21726,2003-09-30,2003,9,30,1,273
21727,2003-10-01,2003,10,1,1,274
21728,2003-10-02,2003,10,2,1,275
21729,2003-10-03,2003,10,3,1,276
21730,2003-10-04,2003,10,4,1,277
21731,2003-10-05,2003,10,5,1,278
21733,2003-10-07,2003,10,7,1,280
21734,2003-10-08,2003,10,8,1,281
21735,2003-10-09,2003,10,9,1,282
21736,2003-10-10,2003,10,10,1,283
21737,2003-10-11,2003,10,11,1,284
21738,2003-10-12,2003,10,12,1,285
21739,2003-10-13,2003,10,13,1,286
21740,2003-10-14,2003,10,14,1,287
21741,2003-10-15,2003,10,15,1,288
21742,2003-10-16,2003,10,16,1,289
21743,2003-10-17,2003,10,17,1,290
21744,2003-10-18,2003,10,18,1,291
21745,2003-10-19,2003,10,19,1,292
21746,2003-10-20,2003,10,20,1,293
21747,2003-10-21,2003,10,21,1,294
21748,2003-10-22,2003,10,22,1,295
21749,2003-10-23,2003,10,23,1,296
21750,2003-10-24,2003,10,24,1,297
21751,2003-10-25,2003,10,25,1,298
21752,2003-10-26,2003,10,26,1,299
21753,2003-10-27,2003,10,27,1,300
21754,2003-10-28,2003,10,28,1,301
21755,2003-10-29,2003,10,29,1,302
21756,2003-10-30,2003,10,30,1,303
21757,2003-10-31,2003,10,31,1,304
21758,2003-11-01,2003,11,1,1,305
21759,2003-11-02,2003,11,2,1,306
21760,2003-11-03,2003,11,3,1,307
21761,2003-11-04,2003,11,4,1,308
21762,2003-11-05,2003,11,5,1,309
21763,2003-11-06,2003,11,6,1,310
21764,2003-11-07,2003,11,7,1,311
21765,2003-11-08,2003,11,8,1,312
21766,2003-11-09,2003,11,9,1,313
21767,2003-11-10,2003,11,10,1,314
21768,2003-11-11,2003,11,11,1,315
21769,2003-11-12,2003,11,12,1,316
21770,2003-11-13,2003,11,13,1,317
21771,2003-11-14,2003,11,14,1,318
21772,2003-11-15,2003,11,15,1,319
21773,2003-11-16,2003,11,16,1,320
21774,2003-11-17,2003,11,17,1,321
21775,2003-11-18,2003,11,18,1,322
21776,2003-11-19,2003,11,19,1,323
21777,2003-11-20,2003,11,20,1,324
21778,2003-11-21,2003,11,21,1,325
21779,2003-11-22,2003,11,22,1,326
21780,2003-11-23,2003,11,23,1,327
21781,2003-11-24,2003,11,24,1,328
21782,2003-11-25,2003,11,25,1,329
21783,2003-11-26,2003,11,26,1,330
21784,2003-11-27,2003,11,27,1,331
21785,2003-11-28,2003,11,28,1,332
21786,2003-11-29,2003,11,29,1,333
21787,2003-11-30,2003,11,30,1,334
21788,2003-12-01,2003,12,1,1,335
21789,2003-12-02,2003,12,2,1,336
21790,2003-12-03,2003,12,3,1,337
21791,2003-12-04,2003,12,4,1,338
21792,2003-12-05,2003,12,5,1,339
21793,2003-12-06,2003,12,6,1,340
21794,2003-12-07,2003,12,7,1,341
21795,2003-12-08,2003,12,8,1,342
21796,2003-12-09,2003,12,9,1,343
21797,2003-12-10,2003,12,10,1,344
21798,2003-12-11,2003,12,11,1,345
21799,2003-12-12,2003,12,12,1,346
21800,2003-12-13,2003,12,13,1,347
21801,2003-12-14,2003,12,14,1,348
21802,2003-12-15,2003,12,15,1,349
21803,2003-12-16,2003,12,16,1,350
21804,2003-12-17,2003,12,17,1,351
21805,2003-12-18,2003,12,18,1,352
21806,2003-12-19,2003,12,19,1,353
21807,2003-12-20,2003,12,20,1,354
21808,2003-12-21,2003,12,21,1,355
21809,2003-12-22,2003,12,22,1,356
21810,2003-12-23,2003,12,23,1,357
21811,2003-12-24,2003,12,24,1,358
21812,2003-12-25,2003,12,25,1,359
21813,2003-12-26,2003,12,26,1,360
21814,2003-12-27,2003,12,27,1,361
21815,2003-12-28,2003,12,28,1,362
21816,2003-12-29,2003,12,29,1,363
21817,2003-12-30,2003,12,30,1,364
21818,2003-12-31,2003,12,31,1,365
21819,2004-01-01,2004,1,1,1,1
21820,2004-01-02,2004,1,2,1,2
21821,2004-01-03,2004,1,3,1,3
21822,2004-01-04,2004,1,4,1,4
21823,2004-01-05,2004,1,5,1,5
21824,2004-01-06,2004,1,6,1,6
21825,2004-01-07,2004,1,7,1,7
21826,2004-01-08,2004,1,8,1,8
21827,2004-01-09,2004,1,9,1,9
21828,2004-01-10,2004,1,10,1,10
21829,2004-01-11,2004,1,11,1,11
21830,2004-01-12,2004,1,12,1,12
21831,2004-01-13,2004,1,13,1,13
21832,2004-01-14,2004,1,14,1,14
21833,2004-01-15,2004,1,15,1,15
21834,2004-01-16,2004,1,16,1,16
21835,2004-01-17,2004,1,17,1,17
21836,2004-01-18,2004,1,18,1,18
21837,2004-01-19,2004,1,19,1,19
21838,2004-01-20,2004,1,20,1,20
21839,2004-01-21,2004,1,21,1,21
21840,2004-01-22,2004,1,22,1,22
21841,2004-01-23,2004,1,23,1,23
21842,2004-01-24,2004,1,24,1,24
21843,2004-01-25,2004,1,25,1,25
21844,2004-01-26,2004,1,26,1,26
21845,2004-01-27,2004,1,27,1,27
21846,2004-01-28,2004,1,28,1,28
21847,2004-01-29,2004,1,29,1,29
21848,2004-01-30,2004,1,30,1,30
21849,2004-01-31,2004,1,31,1,31
21850,2004-02-01,2004,2,1,1,32
21851,2004-02-02,2004,2,2,1,33
21852,2004-02-03,2004,2,3,1,34
21853,2004-02-04,2004,2,4,1,35
21854,2004-02-05,2004,2,5,1,36
21855,2004-02-06,2004,2,6,1,37
21856,2004-02-07,2004,2,7,1,38
21857,2004-02-08,2004,2,8,1,39
21858,2004-02-09,2004,2,9,1,40
21859,2004-02-10,2004,2,10,1,41
21860,2004-02-11,2004,2,11,1,42
21861,2004-02-12,2004,2,12,1,43
21862,2004-02-13,2004,2,13,1,44
21863,2004-02-14,2004,2,14,1,45
21864,2004-02-15,2004,2,15,1,46
21865,2004-02-16,2004,2,16,1,47
21866,2004-02-17,2004,2,17,1,48
21867,2004-02-18,2004,2,18,1,49
21868,2004-02-19,2004,2,19,1,50
21869,2004-02-20,2004,2,20,1,51
21870,2004-02-21,2004,2,21,1,52
21871,2004-02-22,2004,2,22,1,53
21872,2004-02-23,2004,2,23,1,54
21873,2004-02-24,2004,2,24,1,55
21874,2004-02-25,2004,2,25,1,56
21875,2004-02-26,2004,2,26,1,57
21876,2004-02-27,2004,2,27,1,58
21877,2004-02-28,2004,2,28,1,59
21878,2004-02-29,2004,2,29,1,60
21879,2004-03-01,2004,3,1,1,61
21880,2004-03-02,2004,3,2,1,62
21881,2004-03-03,2004,3,3,1,63
21882,2004-03-04,2004,3,4,1,64
21883,2004-03-05,2004,3,5,1,65
21884,2004-03-06,2004,3,6,1,66
21885,2004-03-07,2004,3,7,1,67
21886,2004-03-08,2004,3,8,1,68
21887,2004-03-09,2004,3,9,1,69
21888,2004-03-10,2004,3,10,1,70
21889,2004-03-11,2004,3,11,1,71
21890,2004-03-12,2004,3,12,1,72
21891,2004-03-13,2004,3,13,1,73
21892,2004-03-14,2004,3,14,1,74
21893,2004-03-15,2004,3,15,1,75
21894,2004-03-16,2004,3,16,1,76
21895,2004-03-17,2004,3,17,1,77
21896,2004-03-18,2004,3,18,1,78
21897,2004-03-19,2004,3,19,1,79
21898,2004-03-20,2004,3,20,1,80
21899,2004-03-21,2004,3,21,1,81
21900,2004-03-22,2004,3,22,1,82
21901,2004-03-23,2004,3,23,1,83
21902,2004-03-24,2004,3,24,1,84
21903,2004-03-25,2004,3,25,1,85
21904,2004-03-26,2004,3,26,1,86
21905,2004-03-27,2004,3,27,1,87
21906,2004-03-28,2004,3,28,1,88
21907,2004-03-29,2004,3,29,1,89
21908,2004-03-30,2004,3,30,1,90
21909,2004-03-31,2004,3,31,1,91
21910,2004-04-01,2004,4,1,1,92
21911,2004-04-02,2004,4,2,1,93
21912,2004-04-03,2004,4,3,1,94
21913,2004-04-04,2004,4,4,1,95
21914,2004-04-05,2004,4,5,1,96
21915,2004-04-06,2004,4,6,1,97
21916,2004-04-07,2004,4,7,1,98
21917,2004-04-08,2004,4,8,1,99
21918,2004-04-09,2004,4,9,1,100
21919,2004-04-10,2004,4,10,1,101
21920,2004-04-11,2004,4,11,1,102
21921,2004-04-12,2004,4,12,1,103
21922,2004-04-13,2004,4,13,1,104
21923,2004-04-14,2004,4,14,1,105
21924,2004-04-15,2004,4,15,1,106
21925,2004-04-16,2004,4,16,1,107
21926,2004-04-17,2004,4,17,1,108
21927,2004-04-18,2004,4,18,1,109
21928,2004-04-19,2004,4,19,1,110
21930,2004-04-21,2004,4,21,1,112
21931,2004-04-22,2004,4,22,1,113
21932,2004-04-23,2004,4,23,1,114
21933,2004-04-24,2004,4,24,1,115
21934,2004-04-25,2004,4,25,1,116
21935,2004-04-26,2004,4,26,1,117
21936,2004-04-27,2004,4,27,1,118
21937,2004-04-28,2004,4,28,1,119
21938,2004-04-29,2004,4,29,1,120
21939,2004-04-30,2004,4,30,1,121
21940,2004-05-01,2004,5,1,1,122
21941,2004-05-02,2004,5,2,1,123
21942,2004-05-03,2004,5,3,1,124
21943,2004-05-04,2004,5,4,1,125
21944,2004-05-05,2004,5,5,1,126
21945,2004-05-06,2004,5,6,1,127
21946,2004-05-07,2004,5,7,1,128
21947,2004-05-08,2004,5,8,1,129
21948,2004-05-09,2004,5,9,1,130
21949,2004-05-10,2004,5,10,1,131
21950,2004-05-11,2004,5,11,1,132
21951,2004-05-12,2004,5,12,1,133
21952,2004-05-13,2004,5,13,1,134
21953,2004-05-14,2004,5,14,1,135
21954,2004-05-15,2004,5,15,1,136
21955,2004-05-16,2004,5,16,1,137
21956,2004-05-17,2004,5,17,1,138
21957,2004-05-18,2004,5,18,1,139
21958,2004-05-19,2004,5,19,1,140
21959,2004-05-20,2004,5,20,1,141
21960,2004-05-21,2004,5,21,1,142
21961,2004-05-22,2004,5,22,1,143
21962,2004-05-23,2004,5,23,1,144
21963,2004-05-24,2004,5,24,1,145
21964,2004-05-25,2004,5,25,1,146
21965,2004-05-26,2004,5,26,1,147
21966,2004-05-27,2004,5,27,1,148
21967,2004-05-28,2004,5,28,1,149
21968,2004-05-29,2004,5,29,1,150
21969,2004-05-30,2004,5,30,1,151
21970,2004-05-31,2004,5,31,1,152
21971,2004-06-01,2004,6,1,1,153
21972,2004-06-02,2004,6,2,1,154
21973,2004-06-03,2004,6,3,1,155
21974,2004-06-04,2004,6,4,1,156
21976,2004-06-06,2004,6,6,1,158
21977,2004-06-07,2004,6,7,1,159
21978,2004-06-08,2004,6,8,1,160
21979,2004-06-09,2004,6,9,1,161
21980,2004-06-10,2004,6,10,1,162
21981,2004-06-11,2004,6,11,1,163
21982,2004-06-12,2004,6,12,1,164
21983,2004-06-13,2004,6,13,1,165
21984,2004-06-14,2004,6,14,1,166
21985,2004-06-15,2004,6,15,1,167
21987,2004-06-17,2004,6,17,1,169
21988,2004-06-18,2004,6,18,1,170
21989,2004-06-19,2004,6,19,1,171
21990,2004-06-20,2004,6,20,1,172
21991,2004-06-21,2004,6,21,1,173
21992,2004-06-22,2004,6,22,1,174
21993,2004-06-23,2004,6,23,1,175
21994,2004-06-24,2004,6,24,1,176
21995,2004-06-25,2004,6,25,1,177
21996,2004-06-26,2004,6,26,1,178
21997,2004-06-27,2004,6,27,1,179
21998,2004-06-28,2004,6,28,1,180
21999,2004-06-29,2004,6,29,1,181
22001,2004-07-01,2004,7,1,1,183
22002,2004-07-02,2004,7,2,1,184
22003,2004-07-03,2004,7,3,1,185
22004,2004-07-04,2004,7,4,1,186
22005,2004-07-05,2004,7,5,1,187
22006,2004-07-06,2004,7,6,1,188
22007,2004-07-07,2004,7,7,1,189
22008,2004-07-08,2004,7,8,1,190
22009,2004-07-09,2004,7,9,1,191
22010,2004-07-10,2004,7,10,1,192
22011,2004-07-11,2004,7,11,1,193
22012,2004-07-12,2004,7,12,1,194
22013,2004-07-13,2004,7,13,1,195
22014,2004-07-14,2004,7,14,1,196
22015,2004-07-15,2004,7,15,1,197
22016,2004-07-16,2004,7,16,1,198
22017,2004-07-17,2004,7,17,1,199
22018,2004-07-18,2004,7,18,1,200
22019,2004-07-19,2004,7,19,1,201
22020,2004-07-20,2004,7,20,1,202
22021,2004-07-21,2004,7,21,1,203
22022,2004-07-22,2004,7,22,1,204
22023,2004-07-23,2004,7,23,1,205
22024,2004-07-24,2004,7,24,1,206
22025,2004-07-25,2004,7,25,1,207
22026,2004-07-26,2004,7,26,1,208
22027,2004-07-27,2004,7,27,1,209
22028,2004-07-28,2004,7,28,1,210
22029,2004-07-29,2004,7,29,1,211
22030,2004-07-30,2004,7,30,1,212
22031,2004-07-31,2004,7,31,1,213
22032,2004-08-01,2004,8,1,1,214
22033,2004-08-02,2004,8,2,1,215
22034,2004-08-03,2004,8,3,1,216
22035,2004-08-04,2004,8,4,1,217
22036,2004-08-05,2004,8,5,1,218
22037,2004-08-06,2004,8,6,1,219
22038,2004-08-07,2004,8,7,1,220
22039,2004-08-08,2004,8,8,1,221
22040,2004-08-09,2004,8,9,1,222
22041,2004-08-10,2004,8,10,1,223
22042,2004-08-11,2004,8,11,1,224
22043,2004-08-12,2004,8,12,1,225
22044,2004-08-13,2004,8,13,1,226
22045,2004-08-14,2004,8,14,1,227
22046,2004-08-15,2004,8,15,1,228
22047,2004-08-16,2004,8,16,1,229
22048,2004-08-17,2004,8,17,1,230
22049,2004-08-18,2004,8,18,1,231
22050,2004-08-19,2004,8,19,1,232
22051,2004-08-20,2004,8,20,1,233
22052,2004-08-21,2004,8,21,1,234
22053,2004-08-22,2004,8,22,1,235
22055,2004-08-24,2004,8,24,1,237
22056,2004-08-25,2004,8,25,1,238
22060,2004-08-29,2004,8,29,1,242
22061,2004-08-30,2004,8,30,1,243
22062,2004-08-31,2004,8,31,1,244
22063,2004-09-01,2004,9,1,1,245
22064,2004-09-02,2004,9,2,1,246
22065,2004-09-03,2004,9,3,1,247
22066,2004-09-04,2004,9,4,1,248
22067,2004-09-05,2004,9,5,1,249
22068,2004-09-06,2004,9,6,1,250
22069,2004-09-07,2004,9,7,1,251
22070,2004-09-08,2004,9,8,1,252
22071,2004-09-09,2004,9,9,1,253
22072,2004-09-10,2004,9,10,1,254
22073,2004-09-11,2004,9,11,1,255
22074,2004-09-12,2004,9,12,1,256
22075,2004-09-13,2004,9,13,1,257
22076,2004-09-14,2004,9,14,1,258
22077,2004-09-15,2004,9,15,1,259
22078,2004-09-16,2004,9,16,1,260
22079,2004-09-17,2004,9,17,1,261
22081,2004-09-19,2004,9,19,1,263
22082,2004-09-20,2004,9,20,1,264
22084,2004-09-22,2004,9,22,1,266
22085,2004-09-23,2004,9,23,1,267
22088,2004-09-26,2004,9,26,1,270
22090,2004-09-28,2004,9,28,1,272
22091,2004-09-29,2004,9,29,1,273
22092,2004-09-30,2004,9,30,1,274
22094,2004-10-02,2004,10,2,1,276
22095,2004-10-03,2004,10,3,1,277
22096,2004-10-04,2004,10,4,1,278
22097,2004-10-05,2004,10,5,1,279
22098,2004-10-06,2004,10,6,1,280
22099,2004-10-07,2004,10,7,1,281
22103,2004-10-11,2004,10,11,1,285
22104,2004-10-12,2004,10,12,1,286
22107,2004-10-15,2004,10,15,1,289
22108,2004-10-16,2004,10,16,1,290
22109,2004-10-17,2004,10,17,1,291
22111,2004-10-19,2004,10,19,1,293
22112,2004-10-20,2004,10,20,1,294
22113,2004-10-21,2004,10,21,1,295
22114,2004-10-22,2004,10,22,1,296
22117,2004-10-25,2004,10,25,1,299
22118,2004-10-26,2004,10,26,1,300
22121,2004-10-29,2004,10,29,1,303
22122,2004-10-30,2004,10,30,1,304
22123,2004-10-31,2004,10,31,1,305
22124,2004-11-01,2004,11,1,1,306
22125,2004-11-02,2004,11,2,1,307
22126,2004-11-03,2004,11,3,1,308
22127,2004-11-04,2004,11,4,1,309
22128,2004-11-05,2004,11,5,1,310
22129,2004-11-06,2004,11,6,1,311
22130,2004-11-07,2004,11,7,1,312
22131,2004-11-08,2004,11,8,1,313
22132,2004-11-09,2004,11,9,1,314
22133,2004-11-10,2004,11,10,1,315
22134,2004-11-11,2004,11,11,1,316
22135,2004-11-12,2004,11,12,1,317
22136,2004-11-13,2004,11,13,1,318
22137,2004-11-14,2004,11,14,1,319
22138,2004-11-15,2004,11,15,1,320
22139,2004-11-16,2004,11,16,1,321
22140,2004-11-17,2004,11,17,1,322
22141,2004-11-18,2004,11,18,1,323
22142,2004-11-19,2004,11,19,1,324
22143,2004-11-20,2004,11,20,1,325
22144,2004-11-21,2004,11,21,1,326
22145,2004-11-22,2004,11,22,1,327
22146,2004-11-23,2004,11,23,1,328
22147,2004-11-24,2004,11,24,1,329
22148,2004-11-25,2004,11,25,1,330
22149,2004-11-26,2004,11,26,1,331
22150,2004-11-27,2004,11,27,1,332
22151,2004-11-28,2004,11,28,1,333
22153,2004-11-30,2004,11,30,1,335
22154,2004-12-01,2004,12,1,1,336
22155,2004-12-02,2004,12,2,1,337
22156,2004-12-03,2004,12,3,1,338
22157,2004-12-04,2004,12,4,1,339
22158,2004-12-05,2004,12,5,1,340
22159,2004-12-06,2004,12,6,1,341
22160,2004-12-07,2004,12,7,1,342
22162,2004-12-09,2004,12,9,1,344
22163,2004-12-10,2004,12,10,1,345
22164,2004-12-11,2004,12,11,1,346
22165,2004-12-12,2004,12,12,1,347
22166,2004-12-13,2004,12,13,1,348
22167,2004-12-14,2004,12,14,1,349
22168,2004-12-15,2004,12,15,1,350
22169,2004-12-16,2004,12,16,1,351
22170,2004-12-17,2004,12,17,1,352
22171,2004-12-18,2004,12,18,1,353
22172,2004-12-19,2004,12,19,1,354
22173,2004-12-20,2004,12,20,1,355
22174,2004-12-21,2004,12,21,1,356
22175,2004-12-22,2004,12,22,1,357
22176,2004-12-23,2004,12,23,1,358
22177,2004-12-24,2004,12,24,1,359
22178,2004-12-25,2004,12,25,1,360
22179,2004-12-26,2004,12,26,1,361
22181,2004-12-28,2004,12,28,1,363
22182,2004-12-29,2004,12,29,1,364
22183,2004-12-30,2004,12,30,1,365
22184,2004-12-31,2004,12,31,1,366
22185,2005-01-01,2005,1,1,1,1
22186,2005-01-02,2005,1,2,1,2
22187,2005-01-03,2005,1,3,1,3
22188,2005-01-04,2005,1,4,1,4
22190,2005-01-06,2005,1,6,1,6
22191,2005-01-07,2005,1,7,1,7
22192,2005-01-08,2005,1,8,1,8
22193,2005-01-09,2005,1,9,1,9
22194,2005-01-10,2005,1,10,1,10
22204,2005-01-20,2005,1,20,1,20
22205,2005-01-21,2005,1,21,1,21
22206,2005-01-22,2005,1,22,1,22
22207,2005-01-23,2005,1,23,1,23
22208,2005-01-24,2005,1,24,1,24
22209,2005-01-25,2005,1,25,1,25
22210,2005-01-26,2005,1,26,1,26
22211,2005-01-27,2005,1,27,1,27
22212,2005-01-28,2005,1,28,1,28
22213,2005-01-29,2005,1,29,1,29
22214,2005-01-30,2005,1,30,1,30
22215,2005-01-31,2005,1,31,1,31
22216,2005-02-01,2005,2,1,1,32
22217,2005-02-02,2005,2,2,1,33
22218,2005-02-03,2005,2,3,1,34
22219,2005-02-04,2005,2,4,1,35
22220,2005-02-05,2005,2,5,1,36
22222,2005-02-07,2005,2,7,1,38
